"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","var","sp"
0.417541284558236,0.00199402688949223,0.115905833926868,0.185958750859956,0.339173190745141,0.416486052091281,0.49343814316916,0.649250560229953,3378.69174746746,0.999628832370504,"d_ndvi","Zebra"
-0.859570562451832,0.0153685512736378,0.20525370765828,-1.26595934042271,-0.972604800965632,-0.872810258334244,-0.759061438209465,-0.352081632907066,178.367678937032,1.01126411355176,"intercept","Thomson's gazelle"
0.0561326869184013,0.000734458523877027,0.0444862821933151,-0.0315741718192301,0.0261342938434474,0.0555302466110775,0.0860366566445725,0.143918087549014,3668.74624333075,0.999946684459951,"village_dist","Thomson's gazelle"
0.0721623320923671,0.000776073022742028,0.0435278198710927,-0.0151101408870608,0.0425536331758187,0.0735842469828659,0.100998124160443,0.15582132094742,3145.78224701442,1.00007027088165,"tourism_dist","Thomson's gazelle"
-0.0351892874961631,0.000648949416448486,0.0413545000583486,-0.114390230271286,-0.0641517040835449,-0.0356933805093152,-0.00645332676932782,0.0442468240064025,4060.91460842357,0.999987948805683,"river_dist","Thomson's gazelle"
-0.603219074338081,0.00103959168139991,0.0636894427684705,-0.731269260026054,-0.645651292894689,-0.602546460895858,-0.560616310861855,-0.478733534207835,3753.26567402457,0.9997604925876,"woodycover","Thomson's gazelle"
0.155272766697806,0.00108004593124447,0.0543394434484881,0.0483720518628651,0.119439913053014,0.155185469835696,0.19171828666254,0.260840899999375,2531.31342042179,1.00221059222095,"nitrogen_dist","Thomson's gazelle"
0.0761945474167714,0.000624771188972742,0.0354988548780126,0.00776420328629211,0.0521280207699312,0.0766815902802698,0.0999523549173185,0.145020025010335,3228.39524907749,1.00003197239112,"runoff","Thomson's gazelle"
-0.121809683710447,0.000934640573350379,0.0532415493175454,-0.227343472909071,-0.156824252040326,-0.122593517194709,-0.0852350677597703,-0.0207213941813573,3244.98063579777,1.00121064553349,"fire_freq","Thomson's gazelle"
0.210358540407938,0.000919129128410184,0.054419798402662,0.10535730896245,0.173125321643201,0.210755620639296,0.246790732508488,0.315179428670056,3505.58738868031,1.00029191638453,"water_dist","Thomson's gazelle"
-0.0653853511832492,0.000507315059409131,0.0295594314547,-0.124616019597806,-0.084999610838642,-0.0651378080579693,-0.0452069156701347,-0.0100641905151602,3394.97549996655,1.00076492765165,"rain","Thomson's gazelle"
-0.107005468314077,0.000501904010633893,0.0318814890513198,-0.167415010659596,-0.128913198832073,-0.106989401019175,-0.085452438496117,-0.0454638877582783,4034.92867747648,0.999654336308188,"grass","Thomson's gazelle"
-0.0723760689730195,0.000824401288996665,0.0461132283138078,-0.162990819682619,-0.102256333328228,-0.0724253561500044,-0.0407655022321774,0.0158755561753317,3128.77066306125,1.00115042712003,"ndvi","Thomson's gazelle"
-0.340849426858789,0.00071725562752059,0.0417600556022225,-0.423325564705431,-0.369082471604601,-0.341478267697411,-0.312669682213582,-0.259371086052089,3389.80103345355,0.999890739676463,"a_ndvi","Thomson's gazelle"
0.267348527850992,0.00123681587680411,0.0773766816130442,0.11426554352123,0.216874382735822,0.267569539230296,0.32132058344237,0.41716180805287,3913.90335910396,1.00120160553102,"d_ndvi","Thomson's gazelle"
-2.01955268363796,0.0159518797316412,0.217377016914319,-2.43445665660327,-2.14732417139196,-2.03347555503798,-1.90897526755354,-1.51580370175273,185.696413481794,1.00872648628095,"intercept","Grant's gazelle"
0.338558557554342,0.00115642476828966,0.0711642125299345,0.203259678587094,0.290447970902853,0.338536001945595,0.386258287673068,0.478771901357209,3786.9408908644,0.999550594990979,"village_dist","Grant's gazelle"
-0.0499183136072779,0.00126801462453893,0.0726137590546743,-0.195413823928273,-0.098599878897621,-0.0487448835127982,-0.000744215721952217,0.0883527192194462,3279.36165832756,1.00105877901289,"tourism_dist","Grant's gazelle"
-0.0250805713852671,0.000884954127641103,0.0582986748994301,-0.138660176281147,-0.0647202712615951,-0.0247300275275721,0.0143062271171172,0.0917527900190774,4339.86128752418,0.999213641543982,"river_dist","Grant's gazelle"
-0.434500127915828,0.00159719394976823,0.0965181237367133,-0.629890975438375,-0.499270223403736,-0.432230545926373,-0.369243317455164,-0.252815940280279,3651.76169593521,0.999289227510907,"woodycover","Grant's gazelle"
0.227014628447727,0.001576198247255,0.0842236398337605,0.0627121462224915,0.170759007786121,0.22719287450342,0.282793397572383,0.391895379803585,2855.26440801809,1.00100742806631,"nitrogen_dist","Grant's gazelle"
0.119515470831319,0.000777733751710684,0.0510615624106188,0.0186720389523939,0.0851187188217479,0.119892624593759,0.153589888184802,0.216334116432946,4310.48666203653,0.99971777732712,"runoff","Grant's gazelle"
0.202149789582117,0.0013981502025385,0.081667602245208,0.0449087526034491,0.145299434907592,0.204408982854684,0.257583885129349,0.359431835824656,3411.86587360036,1.00110277482612,"fire_freq","Grant's gazelle"
0.716185484800065,0.00146000557272112,0.0838296758808043,0.556436187987275,0.660976258406379,0.716132600331145,0.77131784390676,0.880853162109107,3296.7540402782,1.00074068642892,"water_dist","Grant's gazelle"
-0.112691425402355,0.00080516322845103,0.0462481310601717,-0.206731459145735,-0.142906172615773,-0.112082524598191,-0.0816972231286702,-0.02423376457608,3299.29013918234,1.00136657936046,"rain","Grant's gazelle"
0.0621203235290352,0.000690805769567339,0.0464273780060468,-0.0287367509679456,0.0318017570089392,0.062192088091066,0.0925870900779819,0.152454948812585,4516.85763876008,0.999508918682398,"grass","Grant's gazelle"
-0.0221147519527064,0.00109008193876775,0.0633679267011886,-0.146285713954373,-0.0648824278831523,-0.0216471473279527,0.0205695463708725,0.102833106282815,3379.25299851614,0.999660150299246,"ndvi","Grant's gazelle"
-0.027577413243191,0.000926493213722025,0.0562837909678604,-0.138245832626719,-0.0651019972138781,-0.0279400561937789,0.0106291585467698,0.0836726236644156,3690.47440539697,0.999284914732982,"a_ndvi","Grant's gazelle"
0.190843042302833,0.00196306927026713,0.129806363916653,-0.0685594388578404,0.104709417582823,0.191862997405366,0.276936497938315,0.447640082731345,4372.40840253149,1.00008932614631,"d_ndvi","Grant's gazelle"
-2.52447162358347,0.0157164955726014,0.218931840489146,-2.94626652650739,-2.65077240642101,-2.54035450433761,-2.40616468736796,-2.02804809771227,194.046773994545,1.00949620756124,"intercept","Topi"
-0.236347919625699,0.00151701246515083,0.079373414024505,-0.393367524510004,-0.289682605553916,-0.235118603589494,-0.183435861807013,-0.0786676253301995,2737.61153814958,1.00073665780612,"village_dist","Topi"
0.0503958741951179,0.00107936289804516,0.0523255408937289,-0.0571254387867693,0.0165315177560779,0.0528833732839897,0.0853989875385235,0.148153955791532,2350.13322081455,1.0020589972469,"tourism_dist","Topi"
-0.0199285682103229,0.0014722014508896,0.0833203891000379,-0.18144923994113,-0.0756632976791802,-0.0191663435232368,0.0362175121960896,0.147302803117482,3203.08228842138,1.00091162089747,"river_dist","Topi"
-0.186478954550462,0.00120895656723725,0.0721733394189225,-0.328497094928268,-0.23574829840464,-0.184937842663686,-0.136811463713455,-0.047027853875632,3563.95492874342,0.999135725737304,"woodycover","Topi"
0.221336204133679,0.00159917051404293,0.0783849413506429,0.0672294991752412,0.169156110114446,0.222820020214321,0.274625674007916,0.37151544273098,2402.56822132248,1.00162912744171,"nitrogen_dist","Topi"
0.0835639445241578,0.00123758617313877,0.0703905054928342,-0.0528135147310539,0.0355475267307426,0.0833432487584322,0.130582712723262,0.221142669860654,3235.02224100452,1.00102111102912,"runoff","Topi"
0.212529312606677,0.00156271460499554,0.0829224155424881,0.0492326726970147,0.157614700044984,0.212454453350854,0.26698160512179,0.373724203801795,2815.68811209836,1.00053665527657,"fire_freq","Topi"
-0.184259743943968,0.00173205846399689,0.10372280030083,-0.386355598456708,-0.252850477995786,-0.185035440965893,-0.113359570454281,0.0174819468770111,3586.10806298862,0.999833183214916,"water_dist","Topi"
-0.0141076108446755,0.000645252143043727,0.0397506281147158,-0.0897029861375874,-0.0411866832761743,-0.0144711878736549,0.013154245049119,0.0632738916104688,3795.15117164827,1.00049982514202,"rain","Topi"
-0.0775671313064251,0.00103160240713433,0.0626521399412157,-0.198734599874162,-0.119341085355974,-0.0772201581945483,-0.0361145997925655,0.0458366240107546,3688.47738408881,1.00030977841393,"grass","Topi"
0.115345268419961,0.00146180726938085,0.0768372397300153,-0.030203860573883,0.0634892910780114,0.114700996243079,0.166982106629484,0.267055557681455,2762.88797112429,0.999513530797959,"ndvi","Topi"
0.115138352427641,0.00105275792723244,0.0600568106506355,0.000168109580436939,0.0745017528272304,0.114888333920194,0.154723990102574,0.235753839429004,3254.3742086099,0.99985176998244,"a_ndvi","Topi"
0.0981284935051622,0.00234518307136901,0.14118022926113,-0.190281330663958,0.00533811736390658,0.101939214257007,0.193736530291846,0.366911131942985,3624.05069730147,0.999923066244623,"d_ndvi","Topi"
-2.42325641097609,0.0161036064890263,0.219234699923837,-2.83332452185471,-2.5517581800175,-2.43706077775868,-2.30925041645929,-1.9263969206537,185.341336159353,1.01159001960196,"intercept","Kongoni"
0.304194220844111,0.00131187381885034,0.0759849251596271,0.155941581056036,0.25239913556785,0.3048467359509,0.357535756875765,0.448681269439137,3354.83179462185,0.999901192876859,"village_dist","Kongoni"
0.0804253032813913,0.000989649760196478,0.0548279034946285,-0.0263642618371497,0.0443859339532328,0.0796133321886947,0.116123281326463,0.191828549726651,3069.3063072361,1.00089033393758,"tourism_dist","Kongoni"
-0.326242768566873,0.00164044854040358,0.0815234698053336,-0.481577140739251,-0.383116039467449,-0.327016425962633,-0.271112037283408,-0.1621560537967,2469.67661104657,1.00055763338657,"river_dist","Kongoni"
-0.384675849558959,0.00170079987177698,0.089305824024381,-0.569445670064298,-0.442241031329069,-0.383024275029141,-0.324708624498681,-0.21046890855146,2757.10391696226,0.999389093906078,"woodycover","Kongoni"
0.283607388595964,0.00160293300542377,0.0819877951708994,0.129718081343381,0.22579551688979,0.284450540414792,0.338239861443927,0.446827349417903,2616.18030623089,0.99988289105956,"nitrogen_dist","Kongoni"
-0.312291639955558,0.00123037497679226,0.0719063031532382,-0.45268811634604,-0.361592112535301,-0.312037132254567,-0.262035950623621,-0.170445208186844,3415.53659554639,1.00130288855673,"runoff","Kongoni"
0.254080426486879,0.00162198018813253,0.0837272090041293,0.0927019873464878,0.196689814693793,0.253747553626115,0.310915660206596,0.417079023027949,2664.6620617258,0.999762621887511,"fire_freq","Kongoni"
0.13282498509889,0.00139153623725913,0.0864746150464173,-0.0370579300244218,0.0749228652229001,0.132760861414684,0.191628790140436,0.300922025048781,3861.7862688499,1.00021245776898,"water_dist","Kongoni"
-0.014609845462455,0.000691095134244893,0.0401227848459217,-0.0924253547190546,-0.0421859679617923,-0.0140054634886201,0.0122530856165278,0.0628162502681946,3370.59418624285,1.0004732376645,"rain","Kongoni"
-0.158198920733229,0.00111473834608017,0.0618074086517941,-0.286364861893064,-0.197448841170299,-0.156060681774315,-0.11697047771392,-0.0414512939137567,3074.22174265951,1.00024241301159,"grass","Kongoni"
0.205267859693698,0.00158030626073968,0.0768213451161751,0.0595620364984625,0.151809100134948,0.205069034503844,0.257647455897781,0.359105117217722,2363.09560881177,1.00042349423303,"ndvi","Kongoni"
0.144580547483154,0.000967667574871261,0.0563207098247413,0.0321815021034914,0.106200646147647,0.146131462420372,0.18220831948498,0.2531916811538,3387.53555317534,0.999804855594949,"a_ndvi","Kongoni"
0.0871869121648562,0.00223812184631902,0.143281137583458,-0.201730789978691,-0.00824728469728212,0.0896466052334473,0.185256226994444,0.362715606000421,4098.36457599888,0.999468208614757,"d_ndvi","Kongoni"
-3.30765643911154,0.0160533275482395,0.267626332936995,-3.81746290514899,-3.47430149340737,-3.31271023793316,-3.14707145984007,-2.73363303027802,277.924960527427,1.00565674352025,"intercept","Impala"
-0.480922912801089,0.00131585526848078,0.0750301664726911,-0.629782000615913,-0.531040741364492,-0.48033651012482,-0.43020081749936,-0.333959660383538,3251.28898548566,1.00129452707592,"village_dist","Impala"
0.0171353182172321,0.000883449211367307,0.0517785220911942,-0.0863960878865931,-0.0166960504659404,0.016589957406863,0.05183909027934,0.11812775165075,3435.07422499231,1.00019258079281,"tourism_dist","Impala"
-0.176328316728343,0.0014057677943595,0.0809908548479126,-0.335206470620372,-0.231696853904868,-0.176116284070473,-0.1213819739416,-0.0173669523308382,3319.28685994929,1.00078069276213,"river_dist","Impala"
-0.0153319677681099,0.000769602389316344,0.048470508859839,-0.110455837335818,-0.0471395234815696,-0.0154509938562986,0.0167917098266418,0.0784010584198355,3966.63594931703,0.999936704934654,"woodycover","Impala"
0.177241594530746,0.00154546175990911,0.0817379162920516,0.0123715505294365,0.123950492723778,0.177383994795259,0.232335463996755,0.339182821501843,2797.24558674489,1.00010852354261,"nitrogen_dist","Impala"
-0.0678079751640992,0.000995602754355083,0.0579917313561293,-0.186763611943298,-0.106532342573046,-0.0660858187994138,-0.0283764878226504,0.0420306266096906,3392.81337066131,1.0002943627418,"runoff","Impala"
-0.274051358558971,0.00126071245257254,0.0682518093393562,-0.407726806291156,-0.320809420927565,-0.273508274595658,-0.228098332937242,-0.139765938536673,2930.8679562196,1.00097223427651,"fire_freq","Impala"
-2.01862982967581,0.00316124468394448,0.204164777843809,-2.43573546357731,-2.14749741672923,-2.01383233403391,-1.88173143537512,-1.62152030388417,4171.05020131083,1.00079601936899,"water_dist","Impala"
0.0235010030310209,0.000588418431771263,0.0349063712099248,-0.0470903783571217,0.00036040237412596,0.0236447989576026,0.0468657328833271,0.0904905306390374,3519.142631831,1.00009798165234,"rain","Impala"
0.12740915408866,0.00120857459892588,0.0726093792684014,-0.0147206282769183,0.0793572848208316,0.128008269364871,0.17582835587662,0.267882387848524,3609.42916741518,0.999979199620505,"grass","Impala"
0.0112003314756639,0.00137534280936702,0.0766598116874066,-0.138941618380311,-0.0403485847613572,0.0111602271120806,0.0634979263401944,0.162603951234833,3106.80198377971,1.00052661313409,"ndvi","Impala"
-0.0268088150787919,0.000989957091984488,0.0583771463092289,-0.144250077493963,-0.0649526332721492,-0.026433387970233,0.012194021181907,0.0878630210071824,3477.38663010984,1.00001959741946,"a_ndvi","Impala"
0.0621497151379078,0.00230574160434477,0.140676170622663,-0.202412306609666,-0.0330545062414276,0.0584294397646997,0.154722125638908,0.349515666457228,3722.37226482437,0.999740078577292,"d_ndvi","Impala"
-8.0142370856412,0.0236948536461665,0.941563290446921,-10.1918649692081,-8.56082502396188,-7.91123349096766,-7.35083125329699,-6.44201702752629,1579.03215783662,1.00183586826551,"intercept","Waterbuck"
0.0840698992613935,0.00471124925164747,0.256413316273503,-0.41127461190588,-0.0843366079796806,0.0744262957855703,0.255244817048863,0.595564018120074,2962.16324074851,0.999664902647237,"village_dist","Waterbuck"
0.113520775839241,0.00250993422222351,0.109617898420953,-0.0804326165234918,0.0452179301784035,0.101700223159945,0.172172550863206,0.358768518210167,1907.38456101023,1.00274658657089,"tourism_dist","Waterbuck"
-0.190140609643427,0.00424153166223777,0.230094603851664,-0.634744128353701,-0.341532900267838,-0.18967678781959,-0.0458312533341787,0.271617271621889,2942.84535662636,0.999799499511224,"river_dist","Waterbuck"
0.155864089048285,0.00312271208301233,0.176899862411805,-0.18776649308768,0.0374189919856716,0.155055443144377,0.276430860805403,0.496975082927236,3209.15802291216,0.999352307232957,"woodycover","Waterbuck"
-0.316599812825212,0.00749233469066498,0.287269888104962,-0.951499124109572,-0.489046331714403,-0.287326054306454,-0.118087606866683,0.17235540082324,1470.09659396616,1.00189446839069,"nitrogen_dist","Waterbuck"
0.0529003707855603,0.00337742425955392,0.191094008018287,-0.329193105579778,-0.0775774917811317,0.0527914888703205,0.180217276565776,0.433605043390938,3201.27440119777,1.00017942819875,"runoff","Waterbuck"
-0.17706846905155,0.00559472050920007,0.288201181826471,-0.732706702703924,-0.374280377668781,-0.185850894139908,0.0125115899437226,0.401781280407343,2653.59550806273,1.00044389295962,"fire_freq","Waterbuck"
-2.80166133464504,0.0234831122998182,0.955977494253054,-5.03224278986617,-3.37430621191297,-2.68609440951632,-2.12758518043447,-1.24176108627008,1657.2347313683,1.00053358295525,"water_dist","Waterbuck"
0.127184240504822,0.00179460328090574,0.0880604418108484,-0.0317307189416112,0.066382040725676,0.123955623647706,0.183815949609444,0.308358114398614,2407.8243676921,0.999888259085678,"rain","Waterbuck"
0.110025899344195,0.00303135675313543,0.151670767195624,-0.171664999560074,0.0116673668937534,0.0999880956132281,0.20134118237538,0.43452386865792,2503.39664700994,1.00088780517012,"grass","Waterbuck"
0.129311119884696,0.00381503854806969,0.181741536499899,-0.204952481606183,0.00792968911347046,0.118278181688274,0.239307981904703,0.525240001345187,2269.39727857879,1.00033099473551,"ndvi","Waterbuck"
0.063953179539932,0.00312994469596321,0.169343309812175,-0.27420002411964,-0.0482966685931539,0.069402420187714,0.176329434657062,0.389817252717849,2927.26985062462,1.00053240688903,"a_ndvi","Waterbuck"
0.0230824316064258,0.00753256905533906,0.347677678987322,-0.736858381651452,-0.181729610908581,0.0413759417461132,0.240260161519012,0.693203735416868,2130.43052411429,1.00073128217841,"d_ndvi","Waterbuck"
-2.04967253493272,0.0159745768692582,0.214033572971185,-2.45690927159499,-2.17568048037588,-2.06467066315882,-1.94572341364028,-1.53013717795257,179.516790834853,1.01161266686726,"intercept","Warthog"
-0.112601898004797,0.00123526614426768,0.0700437290199749,-0.24741563075773,-0.159933104850047,-0.113495534993154,-0.0648935759557897,0.0241457689331066,3215.26994698068,1.00047839819232,"village_dist","Warthog"
0.11869284191409,0.00139580203326485,0.0582397450762361,0.00334909140112755,0.0795777472189666,0.118656536033003,0.157316890175474,0.232291603667254,1740.96995953989,1.00144138579393,"tourism_dist","Warthog"
0.108569943100086,0.00133542683602954,0.0744402848374545,-0.034472313387465,0.0589464491031403,0.107186282375699,0.156571656260234,0.256866751887415,3107.24754678895,1.0001725705012,"river_dist","Warthog"
0.00263283614758599,0.00103011401853072,0.0584488665499287,-0.112391395903173,-0.0359846745460638,0.00424877264660067,0.0412132147998114,0.117543365670199,3219.44931731848,1.00039590858113,"woodycover","Warthog"
-0.137547283519438,0.00153216183687273,0.0781591695726643,-0.284714374309413,-0.192288605777055,-0.138483634322966,-0.0837503527149178,0.0163263368164504,2602.25943257871,0.999797447240645,"nitrogen_dist","Warthog"
-0.177915245476686,0.000958529070250504,0.0616852320696968,-0.299893147940314,-0.21915852845924,-0.177872635952365,-0.136095823535819,-0.0593682397426209,4141.4443363577,0.999490699240898,"runoff","Warthog"
0.0786689334933032,0.00129930687868998,0.0737907309546119,-0.0611143041936312,0.0289243794500418,0.0763772650443161,0.128697694822122,0.220257828947393,3225.37451028757,1.00051053704231,"fire_freq","Warthog"
-0.322927183502009,0.00143086076703499,0.0861157626684546,-0.490223945324762,-0.38021736059536,-0.321905587248594,-0.264719064572773,-0.155988456058251,3622.18437355243,1.00013281813637,"water_dist","Warthog"
0.0315294743890162,0.000680452021202191,0.0398071744966744,-0.0478476214618135,0.00521339994065619,0.0322399697402879,0.0578462980585785,0.108285624453039,3422.37573668046,0.999431137684363,"rain","Warthog"
-0.0174452726730122,0.000952009364909723,0.0574753340507574,-0.13019576110291,-0.0563017130507472,-0.0163477088991318,0.0214768692296239,0.0926387433190433,3644.85761206253,0.999452809529495,"grass","Warthog"
-0.110185461692349,0.00135439636839328,0.0752948990780583,-0.265283614258418,-0.159987523628677,-0.109862389882648,-0.0578052791562846,0.0334776500901276,3090.57686874386,1.0007818242293,"ndvi","Warthog"
0.0466883448539402,0.00106631269940006,0.0599020970214566,-0.0726011546261914,0.00685563691376435,0.0473529564782432,0.0874311910495337,0.16157741204603,3155.83936670875,1.00106795372206,"a_ndvi","Warthog"
0.173039832444524,0.00256011791531563,0.139933305860421,-0.10449786423603,0.0784093059227975,0.171038544274194,0.268066709553494,0.443497261999703,2987.59862598808,0.999748601493038,"d_ndvi","Warthog"
-3.40710920594228,0.0155742248811382,0.267290542155765,-3.93080679884181,-3.57472139430774,-3.40958852063569,-3.24674549425663,-2.84963693875495,294.546794771175,1.00320360379236,"intercept","Buffalo"
-0.248111451469008,0.00174084280207241,0.0958266344590592,-0.434600340709957,-0.311065294782483,-0.24707311823151,-0.181633923923113,-0.0619965078909518,3030.07486381862,1.00123212375896,"village_dist","Buffalo"
0.0962338873697494,0.00124903786819561,0.0588493417537643,-0.0186922733556719,0.0573211571686912,0.0951594780176917,0.133570443296212,0.215181646416414,2219.89282792453,1.00035797537718,"tourism_dist","Buffalo"
0.0223519932749052,0.00191003286973178,0.10371971077918,-0.178076043125364,-0.0485381454258923,0.0218968408845629,0.0900477481637979,0.225060396988112,2948.77008479879,1.00070429783752,"river_dist","Buffalo"
-0.115640527931536,0.00127094400801187,0.0747713620580102,-0.266886203988115,-0.164456358643832,-0.114790269818688,-0.064814831481037,0.0289872116192824,3461.12869566959,0.999745071776656,"woodycover","Buffalo"
0.045696164978995,0.00222859864209507,0.099871380098708,-0.146493000093516,-0.0213741136032689,0.0442547127893072,0.109489395028172,0.251470195339108,2008.25279252254,1.0018489239446,"nitrogen_dist","Buffalo"
0.118133565024178,0.00127641828815179,0.0801029739604291,-0.0411965747525213,0.0637927574099415,0.120251382153534,0.173418924047401,0.277070691936494,3938.32220967398,1.00020594654854,"runoff","Buffalo"
-0.0615467495581742,0.00176862899681235,0.0961776519573459,-0.254243836224841,-0.124575217250474,-0.0617314407980286,0.00357169722310716,0.12204636052805,2957.16023973003,1.00066081281962,"fire_freq","Buffalo"
-1.41076512501216,0.00351610028915454,0.205762367299093,-1.83423067330803,-1.54700953354803,-1.40293906185857,-1.26416489479809,-1.03625349057778,3424.59633764154,0.99980165397282,"water_dist","Buffalo"
-0.0326701892733718,0.000766322384581006,0.0451598436537096,-0.127930864108906,-0.0612043526023062,-0.0306208577775134,-0.00323747195632661,0.0556633385933534,3472.8164987045,0.999796412054034,"rain","Buffalo"
0.126353609327711,0.00202736574540677,0.0918497994042946,-0.0452487052205422,0.060996348713805,0.123326149076243,0.18827003420699,0.3134362776772,2052.54277063344,1.00026717122407,"grass","Buffalo"
0.0037691631646682,0.00188527379063311,0.0965477168669564,-0.190921250547992,-0.0607699721056412,0.00845012198152643,0.0697684874629226,0.185738582625778,2622.6187176471,1.00005514154989,"ndvi","Buffalo"
